Date,Time,Open,High,Low,Close,Vol
08/04/2022,15:00:00,80.07,80.25,77,77.695,160145000
11/04/2022,10:00:00,88.745,88.745,88.745,88.745,87000
11/04/2022,11:00:00,88.745,88.745,84.1225,85.97,110374000
11/04/2022,12:00:00,85.925,86.07,85.1575,85.42,148379000
11/04/2022,13:00:00,85.4,85.5025,84.4,85.455,116919000
11/04/2022,14:00:00,85.46,85.515,84.32,84.8475,114530000
11/04/2022,15:00:00,84.85,85.3,84.7425,85.23,96973000
12/04/2022,10:00:00,85.11,85.11,85.11,85.11,5000
12/04/2022,11:00:00,86.5,86.8425,85.3225,86.37,152320000
12/04/2022,12:00:00,86.3625,86.5375,85.97,86.3325,104387000
12/04/2022,13:00:00,86.3075,86.475,85.95,86.0925,117371000
12/04/2022,14:00:00,86.1175,86.1925,85.9625,86.0975,105917000
12/04/2022,15:00:00,86.1,86.325,86.035,86.115,83327000
13/04/2022,11:00:00,86.1,86.3475,85.745,86.08,91333000
13/04/2022,12:00:00,86.04,86.2375,85.6025,85.6225,139963000
13/04/2022,13:00:00,85.655,86.065,85.6,85.9775,96990000
13/04/2022,14:00:00,86.005,86.1175,85.9825,86.1125,73570000
13/04/2022,15:00:00,86.11,86.7775,86.08,86.685,79165000
14/04/2022,11:00:00,86.685,90.4625,86.685,87.78,181846000
14/04/2022,12:00:00,87.6325,88.1425,87.575,88.0375,149941000
14/04/2022,13:00:00,88.04,88.465,87.98,88.3775,81484000
14/04/2022,14:00:00,88.4675,88.47,87.8775,87.9375,44106000
14/04/2022,15:00:00,87.9375,87.9825,86.61,86.61,108305000
19/04/2022,10:00:00,84.4,84.4,84.4,84.4,101000
19/04/2022,11:00:00,84,84.5325,82.8,84.3625,46546000
19/04/2022,12:00:00,84.4,84.48,84.24,84.26,71554000
19/04/2022,13:00:00,84.2575,84.38,83.9575,84.0725,57808000
19/04/2022,14:00:00,84.0525,84.1,83.61,83.82,56137000
19/04/2022,15:00:00,83.82,83.82,83.3825,83.68,40694000
20/04/2022,10:00:00,84.2,84.2,84.2,84.2,100000
20/04/2022,11:00:00,84.2,84.28,83.6025,84.1125,42835000
20/04/2022,12:00:00,84.13,84.1625,81,83.45,59481000
20/04/2022,13:00:00,83.485,84.22,83.265,83.9575,40027000
20/04/2022,14:00:00,83.99,84.55,83.4175,83.695,56327000
20/04/2022,15:00:00,83.67,83.9325,83.12,83.235,45006000
21/04/2022,11:00:00,82.55,83.055,82.0025,83.015,74289000
21/04/2022,12:00:00,83.0025,83.0025,81,81.37,161104000
21/04/2022,13:00:00,81.32,81.4,79.9325,80.3575,170051000
21/04/2022,14:00:00,80.32,80.38,79.0125,79.1225,156874000
21/04/2022,15:00:00,79.1325,79.61,78.74,78.9175,59027000
22/04/2022,10:00:00,81,81,81,81,10000
22/04/2022,11:00:00,80.7125,80.895,78.62,78.685,228501000
22/04/2022,12:00:00,78.6425,78.715,77.8725,77.97,233208000
22/04/2022,13:00:00,77.9325,78.06,77.855,77.905,171817000
22/04/2022,14:00:00,77.905,78.1375,77.78,77.93,133341000
22/04/2022,15:00:00,77.97,78.23,77.84,78.08,94651000
25/04/2022,11:00:00,79.9975,80.1975,77.5025,77.59,87331000
25/04/2022,12:00:00,77.58,77.9425,77.24,77.3775,116223000
25/04/2022,13:00:00,77.37,77.475,76.93,77.0325,155999000
25/04/2022,14:00:00,77.0575,77.2275,76.9675,77.1,167910000
25/04/2022,15:00:00,77.0775,77.6,77,77.1,117936000
26/04/2022,11:00:00,77.1,77.3025,75.8675,77.0525,212033000
26/04/2022,12:00:00,77.05,77.14,76.58,76.685,187964000
26/04/2022,13:00:00,76.6875,76.71,76.255,76.61,218443000
26/04/2022,14:00:00,76.605,76.8725,76.2625,76.3075,198301000
26/04/2022,15:00:00,76.3075,76.73,75.9525,76.6975,188775000
27/04/2022,10:00:00,77.18,77.18,77.18,77.18,5000
27/04/2022,11:00:00,77.1,77.1775,75.9,76.275,131328000
27/04/2022,12:00:00,76.25,76.2525,75.7875,75.85,122499000
27/04/2022,13:00:00,75.865,76.1425,75.73,76.0425,87076000
27/04/2022,14:00:00,76.0675,76.1475,75.6775,75.7575,88299000
27/04/2022,15:00:00,75.815,75.9725,75.65,75.7,71556000
28/04/2022,11:00:00,75.5575,75.795,74.35,75.615,82011000
28/04/2022,12:00:00,75.615,75.69,75.2775,75.3425,92625000
28/04/2022,13:00:00,75.31,75.4225,75.2125,75.3675,81745000
28/04/2022,14:00:00,75.35,75.4425,74.955,74.96,152021000
28/04/2022,15:00:00,74.95,75.055,74.92,74.97,81285000
29/04/2022,11:00:00,76.0375,76.0375,75.125,75.195,131431000
29/04/2022,12:00:00,75.17,75.17,73.99,74.065,128660000
29/04/2022,13:00:00,74.065,74.6675,73.875,74.25,152198000
29/04/2022,14:00:00,74.25,74.4425,73.9,73.9,169356000
29/04/2022,15:00:00,73.905,73.9425,73.3,73.6025,39826000
04/05/2022,10:00:00,73.7225,73.7225,73.7225,73.7225,8000
04/05/2022,11:00:00,73.55,74.295,71.975,74.09,56807000
04/05/2022,12:00:00,74.09,74.0925,72.5,72.795,96256000
04/05/2022,13:00:00,72.7825,72.7825,71.9625,72.02,52265000
04/05/2022,14:00:00,72.02,72.26,71.815,71.9875,62892000
04/05/2022,15:00:00,72.035,72.6025,72.035,72.5025,49735000
05/05/2022,10:00:00,72.15,72.15,72.15,72.15,1000
05/05/2022,11:00:00,69.7,71.6,69.7,70.085,66536000
05/05/2022,12:00:00,70.085,70.2,69.935,69.9825,55110000
05/05/2022,13:00:00,70,70.145,69.9325,70.04,29678000
05/05/2022,14:00:00,70.04,70.04,69.9675,69.9675,36579000
05/05/2022,15:00:00,69.97,70.0075,69.7175,69.8,63360000
06/05/2022,10:00:00,69.77,69.77,69.77,69.77,3000
06/05/2022,11:00:00,70.8875,70.8875,68.92,69.6775,75566000
06/05/2022,12:00:00,69.67,70.1,69.52,70.055,74508000
06/05/2022,13:00:00,70.045,70.4,70.04,70.4,74264000
06/05/2022,14:00:00,70.3275,70.8,70.275,70.75,36612000
06/05/2022,15:00:00,70.75,73.5625,70.725,73.34,59012000
11/05/2022,11:00:00,73.2,74.015,72.3075,73.3,26002000
11/05/2022,12:00:00,73.3175,73.3175,72.35,72.75,59245000
11/05/2022,13:00:00,72.725,72.9525,71.5425,71.81,87320000
11/05/2022,14:00:00,71.7125,71.745,71.1,71.47,33956000
11/05/2022,15:00:00,71.47,71.56,71.35,71.5,97870000
12/05/2022,11:00:00,70.23,70.6825,68.48,68.56,40097000
12/05/2022,12:00:00,68.5625,69.44,67.8025,67.9125,128743000
12/05/2022,13:00:00,67.945,68.45,67.92,68.3225,60291000
12/05/2022,14:00:00,68.29,68.37,68.1025,68.145,45896000
12/05/2022,15:00:00,68.1775,68.2225,67.615,67.6175,50899000
13/05/2022,10:00:00,69,69,69,69,8000
13/05/2022,11:00:00,68,68,64.9075,65.165,121687000
13/05/2022,12:00:00,65.155,65.67,65.1025,65.61,75260000
13/05/2022,13:00:00,65.6075,65.61,65.2325,65.38,68884000
13/05/2022,14:00:00,65.38,67.2675,65.22,66.86,100079000
13/05/2022,15:00:00,66.8325,67.175,66.2,67.1,50409000
16/05/2022,11:00:00,66.3,66.6775,65.86,66.515,90722000
16/05/2022,12:00:00,66.495,66.5075,65.45,65.545,95568000
16/05/2022,13:00:00,65.5375,66.075,65.455,65.7575,85938000
16/05/2022,14:00:00,65.7475,65.875,65.2425,65.455,86572000
16/05/2022,15:00:00,65.455,65.6775,65.3175,65.38,51561000
17/05/2022,10:00:00,65.05,65.05,65.05,65.05,20000
17/05/2022,11:00:00,66.2325,66.6425,65.64,66.3,102500000
17/05/2022,12:00:00,66.315,66.315,65.96,66.2025,65020000
17/05/2022,13:00:00,66.185,66.36,65.8675,66.28,90137000
17/05/2022,14:00:00,66.315,66.75,66.04,66.5875,77494000
17/05/2022,15:00:00,66.63,66.725,66.3225,66.57,29621000
18/05/2022,11:00:00,67.13,67.2625,66.655,66.9225,106166000
18/05/2022,12:00:00,66.9075,67.05,66.3575,66.54,114211000
18/05/2022,13:00:00,66.515,66.665,66.415,66.4775,68975000
18/05/2022,14:00:00,66.5,66.5325,66.3675,66.49,55793000
18/05/2022,15:00:00,66.4725,66.6275,66.315,66.36,45554000
19/05/2022,11:00:00,66.5,66.5,65.4825,65.505,140920000
19/05/2022,12:00:00,65.5,65.6425,64.46,64.76,84598000
19/05/2022,13:00:00,64.72,64.92,64.635,64.8225,61223000
19/05/2022,14:00:00,64.83,65.1,64.43,64.575,55720000
19/05/2022,15:00:00,64.62,64.6275,64.2375,64.31,40074000
20/05/2022,10:00:00,65.2,65.2,65.2,65.2,1000
20/05/2022,11:00:00,64.0875,64.3,59.51,59.7375,338297000
20/05/2022,12:00:00,59.79,61.7175,58.9625,59.575,320362000
20/05/2022,13:00:00,59.575,61.155,59.36,61.0975,204628000
20/05/2022,14:00:00,61.0725,61.735,60.5325,60.5825,131273000
20/05/2022,15:00:00,60.6275,60.9975,59.9275,60,126280000
23/05/2022,10:00:00,63.37,63.37,63.37,63.37,110000
23/05/2022,11:00:00,63.245,63.245,60.0975,61.1075,69844000
23/05/2022,12:00:00,61.065,61.1875,60.5575,60.87,95545000
23/05/2022,13:00:00,60.865,61,60.345,60.38,77416000
23/05/2022,14:00:00,60.38,60.7875,59.8725,60.05,95497000
23/05/2022,15:00:00,60.0175,60.0975,59.35,59.4875,92507000
24/05/2022,10:00:00,60.8625,60.8625,60.8625,60.8625,23000
24/05/2022,11:00:00,60.455,60.455,58.655,59.225,307657000
24/05/2022,12:00:00,59.24,59.5975,59.0275,59.225,216973000
24/05/2022,13:00:00,59.25,59.58,58.415,58.6825,261167000
24/05/2022,14:00:00,58.685,58.84,58.2275,58.29,102735000
24/05/2022,15:00:00,58.3075,58.56,58.135,58.3575,57094000
25/05/2022,10:00:00,58,58,58,58,13000
25/05/2022,11:00:00,57.825,58.995,57.74,58.145,175115000
25/05/2022,12:00:00,58.1225,58.1825,57.55,58,206205000
25/05/2022,13:00:00,58.075,58.145,57.3225,57.3675,273106000
25/05/2022,14:00:00,57.38,57.77,57.38,57.6875,213871000
25/05/2022,15:00:00,57.695,59.3,56.5,58.4625,215438000
26/05/2022,11:00:00,60.4975,63.6325,60.4975,63.05,122711000
26/05/2022,12:00:00,63.02,63.7125,62.2225,63.65,197256000
26/05/2022,13:00:00,63.65,66.625,63.555,66.15,94982000
26/05/2022,14:00:00,66.1525,66.6525,65.1275,65.34,235936000
26/05/2022,15:00:00,65.34,66.0825,64.6875,65.4675,172075000
27/05/2022,11:00:00,69.68,71.2775,68.915,71.23,141853000
27/05/2022,12:00:00,71.1875,71.6125,69.92,70.42,146773000
27/05/2022,13:00:00,70.39,70.78,69.1325,69.655,171464000
27/05/2022,14:00:00,69.6775,70.005,67.5,68.0975,100762000
27/05/2022,15:00:00,68.0975,68.305,67.3025,67.35,50604000
30/05/2022,11:00:00,70.08,70.08,65.9575,66.04,83184000
30/05/2022,12:00:00,66,66.485,64.3125,65.2225,84285000
30/05/2022,13:00:00,65.1525,65.72,64.3725,64.4275,49828000
30/05/2022,14:00:00,64.36,64.51,62.5425,62.595,49163000
30/05/2022,15:00:00,62.645,63.715,62.5675,62.8325,39958000
31/05/2022,11:00:00,62.73,65.1225,62.0175,63.705,103531000
31/05/2022,12:00:00,63.725,64.03,62.4175,62.4825,131315000
31/05/2022,13:00:00,62.495,63.2475,61.95,62.1225,107220000
31/05/2022,14:00:00,62.12,62.38,61.7725,61.7975,74185000
31/05/2022,15:00:00,61.7925,62.2525,61.7575,62.2525,84088000
01/06/2022,11:00:00,62.5,64.61,62.5,63.95,105420000
01/06/2022,12:00:00,63.9125,64.0625,63.1625,63.265,119431000
01/06/2022,13:00:00,63.28,63.73,63.1575,63.3875,108413000
01/06/2022,14:00:00,63.3975,63.925,63.1525,63.925,33733000
01/06/2022,15:00:00,63.955,64.395,63.855,64.22,67907000
02/06/2022,11:00:00,64.8425,65.24,63.8025,65.0525,77095000
02/06/2022,12:00:00,65.0325,65.25,64.6,64.7625,95935000
02/06/2022,13:00:00,64.7625,65.375,64.7625,65.05,86734000
02/06/2022,14:00:00,65.045,65.39,64.86,65.39,79923000
02/06/2022,15:00:00,65.345,65.62,64.9025,65.115,61052000
03/06/2022,10:00:00,65.7775,65.7775,65.7775,65.7775,8000
03/06/2022,11:00:00,65.74,66.58,65.7225,66.2325,64397000
03/06/2022,12:00:00,66.24,66.26,66.0675,66.16,67149000
03/06/2022,13:00:00,66.16,66.195,66.0875,66.11,62904000
03/06/2022,14:00:00,66.11,66.1125,65.335,65.4775,38311000
03/06/2022,15:00:00,65.4775,65.65,65.225,65.225,102189000
06/06/2022,10:00:00,63.1025,63.1025,63.1025,63.1025,3000
06/06/2022,11:00:00,63.1,65.7725,62.9975,65.1375,88982000
06/06/2022,12:00:00,65.1,65.22,64.5,64.8,78413000
06/06/2022,13:00:00,64.7975,65.1925,64.6025,64.89,32919000
06/06/2022,14:00:00,64.9225,64.945,64.51,64.595,33943000
06/06/2022,15:00:00,64.6,64.6325,64.3525,64.6075,59665000
07/06/2022,10:00:00,64.05,64.05,64.05,64.05,150000
07/06/2022,11:00:00,64.9225,65.24,64.6,64.6,91622000
07/06/2022,12:00:00,64.6125,64.8,64.5975,64.715,69279000
07/06/2022,13:00:00,64.715,64.83,64.685,64.715,71274000
07/06/2022,14:00:00,64.7325,64.795,64.6,64.665,44558000
07/06/2022,15:00:00,64.6325,64.6675,64.12,64.4175,31940000
08/06/2022,10:00:00,65.98,65.98,65.98,65.98,42000
08/06/2022,11:00:00,65.4975,65.4975,64.0525,64.12,120495000
08/06/2022,12:00:00,64.1025,64.1375,63.9775,64.0275,112462000
08/06/2022,13:00:00,64,64.2375,63.9525,64.0775,73043000
08/06/2022,14:00:00,64.0675,64.1925,63.93,64.0175,50378000
08/06/2022,15:00:00,63.9925,64.055,63.41,63.6475,48443000
09/06/2022,11:00:00,62.7675,63.145,62.155,62.745,80715000
09/06/2022,12:00:00,62.7525,62.79,61.8225,62.055,87174000
09/06/2022,13:00:00,62.025,62.345,61.93,61.9375,76700000
09/06/2022,14:00:00,61.9375,62.0475,61.5625,61.62,71890000
09/06/2022,15:00:00,61.5725,62,61.185,61.775,78736000
10/06/2022,10:00:00,62.65,62.65,62.65,62.65,20000
10/06/2022,11:00:00,63,63.4475,61.5575,61.575,113393000
10/06/2022,12:00:00,61.5575,61.6425,61.095,61.3,99476000
10/06/2022,13:00:00,61.3075,61.3975,60.7975,60.945,111780000
10/06/2022,14:00:00,60.9025,61,60.015,60.015,72607000
10/06/2022,15:00:00,60.015,60.15,59.155,59.67,48797000
14/06/2022,10:00:00,59.88,59.88,59.88,59.88,1000
14/06/2022,11:00:00,59.67,60.575,59.15,60.06,84319000
14/06/2022,12:00:00,60.06,60.19,59.7,59.8175,65080000
14/06/2022,13:00:00,59.8125,60.02,58.72,58.9475,66865000
14/06/2022,14:00:00,58.9125,59.0875,58.835,58.9975,57202000
14/06/2022,15:00:00,58.96,59.12,57.94,58.05,52177000
15/06/2022,11:00:00,59.175,59.9975,58.79,59.025,103023000
15/06/2022,12:00:00,59,59.25,58.88,59.16,87361000
15/06/2022,13:00:00,59.1275,59.215,58.9,59.1,146418000
15/06/2022,14:00:00,59.1,59.25,59.055,59.215,81246000
15/06/2022,15:00:00,59.215,59.25,59.12,59.195,57647000
16/06/2022,11:00:00,59.5475,59.655,58.7025,59.0425,74772000
16/06/2022,12:00:00,58.9925,59.1425,58.9325,58.9825,63322000
16/06/2022,13:00:00,58.9825,59.41,58.85,59.3525,94759000
16/06/2022,14:00:00,59.3525,59.3525,58.8025,58.8075,57210000
16/06/2022,15:00:00,58.8025,58.9,58.655,58.735,55163000
17/06/2022,11:00:00,59,59.75,59,59.58,81480000
17/06/2022,12:00:00,59.5775,59.785,59.1775,59.395,137959000
17/06/2022,13:00:00,59.365,59.5275,59.3025,59.33,72379000
17/06/2022,14:00:00,59.33,59.3875,59.0625,59.1075,60783000
17/06/2022,15:00:00,59.1075,59.2525,58.845,58.9025,44997000
20/06/2022,11:00:00,59.0375,59.385,58.925,59.2525,58551000
20/06/2022,12:00:00,59.255,59.425,58.65,59.02,73437000
20/06/2022,13:00:00,59.0125,59.04,58.595,58.8225,60810000
20/06/2022,14:00:00,58.8225,58.86,58.57,58.6225,63729000
20/06/2022,15:00:00,58.6,58.6475,58.3,58.33,61855000
21/06/2022,11:00:00,58.82,58.835,57.65,57.925,93234000
21/06/2022,12:00:00,57.925,57.9675,57.0775,57.415,59976000
21/06/2022,13:00:00,57.395,57.51,57.315,57.3825,81730000
21/06/2022,14:00:00,57.3625,57.43,57.2375,57.25,69969000
21/06/2022,15:00:00,57.25,57.4475,57.22,57.4325,71899000
22/06/2022,11:00:00,56.28,56.8,55,55.6025,42758000
22/06/2022,12:00:00,55.5975,56.3875,55.5625,55.8025,70043000
22/06/2022,13:00:00,55.8125,56.01,55.68,55.8725,44664000
22/06/2022,14:00:00,55.85,56.06,55.84,55.93,32299000
22/06/2022,15:00:00,55.935,55.9575,55.805,55.825,35226000
23/06/2022,10:00:00,56.56,56.56,56.56,56.56,2000
23/06/2022,11:00:00,56.245,56.2675,55.935,56.2325,121142000
23/06/2022,12:00:00,56.265,56.5025,55.9675,56.1425,139997000
23/06/2022,13:00:00,56.14,56.3725,55.56,55.6625,122977000
23/06/2022,14:00:00,55.6575,55.8275,55.5025,55.5775,82271000
23/06/2022,15:00:00,55.5925,56.0425,55.5,56.0425,79093000
24/06/2022,11:00:00,56.28,56.465,56.0275,56.0725,91257000
24/06/2022,12:00:00,56.06,56.1175,55.6875,55.8,90510000
24/06/2022,13:00:00,55.79,56.175,55.76,56.06,127120000
24/06/2022,14:00:00,56.0475,56.1,55.75,55.9125,107364000
24/06/2022,15:00:00,55.905,55.9875,55.6675,55.725,86373000
27/06/2022,11:00:00,56.3025,57.3625,55.8575,55.9475,92752000
27/06/2022,12:00:00,55.9375,56.1025,55.8025,56.0475,75212000
27/06/2022,13:00:00,56.0275,56.3225,55.95,56.02,215244000
27/06/2022,14:00:00,56.02,56.02,55.86,55.9875,70589000
27/06/2022,15:00:00,55.975,56.02,55.92,55.985,72996000
28/06/2022,11:00:00,56.2875,56.35,55.81,56.04,78821000
28/06/2022,12:00:00,56.065,56.0875,55.5025,55.9825,67005000
28/06/2022,13:00:00,55.98,56.0225,55.765,55.765,96502000
28/06/2022,14:00:00,55.7825,55.9225,55.6,55.81,53821000
28/06/2022,15:00:00,55.8375,55.84,55.6,55.67,28052000
29/06/2022,10:00:00,55.0025,55.0025,55.0025,55.0025,4000
29/06/2022,11:00:00,55.0025,55.5725,52.7025,53.3975,105662000
29/06/2022,12:00:00,53.355,53.6025,52.91,53.185,63377000
29/06/2022,13:00:00,53.1625,53.8,53.155,53.7225,37505000
29/06/2022,14:00:00,53.7375,55.2625,53.485,54.765,34026000
29/06/2022,15:00:00,54.7125,55.0775,54.1075,54.3275,71727000
30/06/2022,11:00:00,55.895,56.025,53.85,54.95,115401000
30/06/2022,12:00:00,54.945,55.2025,54.2,54.835,136364000
30/06/2022,13:00:00,54.8325,54.92,54.56,54.775,106104000
30/06/2022,14:00:00,54.76,54.81,54.605,54.735,46194000
30/06/2022,15:00:00,54.7175,54.76,54.26,54.4025,52265000
01/07/2022,11:00:00,53.9975,55.6025,53.6425,55.3875,154243000
01/07/2022,12:00:00,55.3975,56.99,55.25,56.9875,188692000
01/07/2022,13:00:00,57,57.3,56.28,56.9125,82565000
01/07/2022,14:00:00,56.8925,56.9975,56.6675,56.92,59045000
01/07/2022,15:00:00,56.9175,56.9475,56.7175,56.85,59672000
04/07/2022,11:00:00,58.49,58.795,56.7425,57.195,45918000
04/07/2022,12:00:00,57.18,57.48,57,57.2175,92047000
04/07/2022,13:00:00,57.2125,57.7,57.015,57.38,183247000
04/07/2022,14:00:00,57.38,57.38,57.0025,57.225,89610000
04/07/2022,15:00:00,57.195,57.415,56.7,56.99,55401000
05/07/2022,11:00:00,57.6,58.5875,57.3875,58.52,127197000
05/07/2022,12:00:00,58.5325,59.965,58.5325,59.4525,177683000
05/07/2022,13:00:00,59.4525,60.4525,59.45,60.4525,84007000
05/07/2022,14:00:00,60.4575,61.945,60.4575,61.945,38217000
05/07/2022,15:00:00,61.95,63.0075,61.4,62.08,56452000
06/07/2022,11:00:00,63.495,66.57,63.1275,64.5825,95932000
06/07/2022,12:00:00,64.63,65.56,63.945,65.2575,68657000
06/07/2022,13:00:00,65.27,65.275,63.555,63.685,65613000
06/07/2022,14:00:00,63.6425,63.94,62.7775,62.86,70634000
06/07/2022,15:00:00,62.8375,63.94,62.835,63.75,84229000
07/07/2022,11:00:00,65.455,66.1175,63.61,64.0975,92502000
07/07/2022,12:00:00,64.1025,64.2325,63.8075,64.01,76970000
07/07/2022,13:00:00,63.985,64.33,63.9475,64.2275,78626000
07/07/2022,14:00:00,64.2275,64.54,64.1525,64.28,55875000
07/07/2022,15:00:00,64.26,64.2775,63.6375,63.8925,64285000
08/07/2022,11:00:00,63.635,63.635,61.6675,61.95,34813000
08/07/2022,12:00:00,61.9475,62.06,61.5,61.63,42948000
08/07/2022,13:00:00,61.63,62.2175,61.5675,62.215,39720000
08/07/2022,14:00:00,62.2,62.5125,61.7025,61.91,37813000
08/07/2022,15:00:00,61.91,62.05,61.8,61.9175,28904000
11/07/2022,11:00:00,62.3375,62.455,61.66,61.74,41448000
11/07/2022,12:00:00,61.7375,61.945,61.7,61.905,46014000
11/07/2022,13:00:00,61.8925,62.15,61.75,62.0375,45314000
11/07/2022,14:00:00,62.04,62.3625,61.9775,62.0125,51699000
11/07/2022,15:00:00,62.0125,62.0475,61.23,61.2725,27120000
12/07/2022,11:00:00,59.0225,59.6,58.795,59.425,43373000
12/07/2022,12:00:00,59.425,59.425,59,59.1525,59103000
12/07/2022,13:00:00,59.14,59.215,58.6525,58.755,54650000
12/07/2022,14:00:00,58.8075,59.0425,58.28,58.3325,70414000
12/07/2022,15:00:00,58.3475,58.445,57.975,58.2,56458000
13/07/2022,11:00:00,59.8075,59.8075,58.45,58.6525,96797000
13/07/2022,12:00:00,58.6175,59.48,58.205,59.245,44523000
13/07/2022,13:00:00,59.2225,59.3275,58.965,59.0575,56165000
13/07/2022,14:00:00,59.0575,59.3,58.75,58.7675,56867000
13/07/2022,15:00:00,58.815,59.1,58.5125,59.1,67733000
14/07/2022,11:00:00,58.73,58.8,58.1,58.2825,69813000
14/07/2022,12:00:00,58.27,58.595,57.75,58.2575,74256000
14/07/2022,13:00:00,58.2675,58.595,58.2,58.5575,33403000
14/07/2022,14:00:00,58.5575,58.74,58.35,58.405,61057000
14/07/2022,15:00:00,58.4,58.455,58.27,58.315,27292000
15/07/2022,11:00:00,58.675,59.1225,58.2,58.325,45288000
15/07/2022,12:00:00,58.32,58.35,58.0375,58.1775,44399000
15/07/2022,13:00:00,58.15,58.435,57.7525,57.795,63097000
15/07/2022,14:00:00,57.7975,57.8575,57.225,57.3175,45028000
15/07/2022,15:00:00,57.315,57.9825,57.025,57.1475,48007000
18/07/2022,11:00:00,57.75,57.9925,56.9775,57.4025,37072000
18/07/2022,12:00:00,57.385,57.4875,57.005,57.1275,101948000
18/07/2022,13:00:00,57.1375,57.4,57,57.255,54778000
18/07/2022,14:00:00,57.255,57.275,56.85,57.19,28582000
18/07/2022,15:00:00,57.19,57.2625,56.8,56.8625,51760000
19/07/2022,11:00:00,57.115,57.115,56.5525,56.8425,92668000
19/07/2022,12:00:00,56.845,56.89,56.47,56.545,58830000
19/07/2022,13:00:00,56.53,56.72,56.38,56.41,62340000
19/07/2022,14:00:00,56.405,56.44,56.0725,56.24,78473000
19/07/2022,15:00:00,56.2425,56.3025,56,56.05,45439000
20/07/2022,11:00:00,56.335,56.4325,55.42,55.5,138134000
20/07/2022,12:00:00,55.4975,55.8075,55.47,55.8075,110285000
20/07/2022,13:00:00,55.7475,55.965,55.655,55.7825,98260000
20/07/2022,14:00:00,55.8,55.96,55.6575,55.875,88735000
20/07/2022,15:00:00,55.87,56.035,55.7,55.88,51055000
21/07/2022,11:00:00,55.9025,57.9625,55.685,56.0125,76754000
21/07/2022,12:00:00,56.0325,56.24,56.005,56.22,74454000
21/07/2022,13:00:00,56.2325,59.69,56.22,59.2125,123919000
21/07/2022,14:00:00,59.28,59.3975,57.345,57.92,65376000
21/07/2022,15:00:00,57.905,59.14,57.5125,58.28,66276000
22/07/2022,11:00:00,57.5325,58.23,57.2575,57.725,136179000
22/07/2022,12:00:00,57.7175,57.7425,57.275,57.44,107751000
22/07/2022,13:00:00,57.4325,58.34,57.41,58.0225,114752000
22/07/2022,14:00:00,58.04,58.245,57.48,57.97,111206000
22/07/2022,15:00:00,57.9275,58.0475,57.37,57.665,62899000
25/07/2022,11:00:00,58.1,58.5975,57.8125,58.38,88628000
25/07/2022,12:00:00,58.355,59.02,58.2225,58.84,105167000
25/07/2022,13:00:00,58.84,59.2275,58.7125,59.13,85492000
25/07/2022,14:00:00,59.125,59.19,58.7675,58.8575,111530000
25/07/2022,15:00:00,58.8575,58.975,58.37,58.4425,83886000
26/07/2022,11:00:00,59.5875,60.2375,58.8775,59.32,170104000
26/07/2022,12:00:00,59.32,59.37,59.075,59.3,100081000
26/07/2022,13:00:00,59.3,59.525,59.25,59.415,48265000
26/07/2022,14:00:00,59.4125,59.44,59.2625,59.415,38853000
26/07/2022,15:00:00,59.395,59.79,59.365,59.7,68553000
27/07/2022,11:00:00,61.93,62.0025,61,61.5525,58388000
27/07/2022,12:00:00,61.56,61.695,61.15,61.235,72052000
27/07/2022,13:00:00,61.2125,61.495,61.145,61.1625,41880000
27/07/2022,14:00:00,61.1725,61.4,60.915,60.925,63201000
27/07/2022,15:00:00,60.9325,60.9375,60.1225,60.545,51504000
28/07/2022,11:00:00,60.77,61.49,60.29,61.42,75142000
28/07/2022,12:00:00,61.4225,61.5975,61.03,61.2125,83551000
28/07/2022,13:00:00,61.2425,61.69,61.0875,61.105,78764000
28/07/2022,14:00:00,61.12,61.3275,61.03,61.245,65444000
28/07/2022,15:00:00,61.2425,61.4275,61.05,61.1,54134000
29/07/2022,11:00:00,62.25,62.515,61.725,62.405,141728000
29/07/2022,12:00:00,62.3575,62.5,62.165,62.3,78102000
29/07/2022,13:00:00,62.3,62.665,62.3,62.54,54869000
29/07/2022,14:00:00,62.5475,62.835,62.4575,62.6575,51921000
29/07/2022,15:00:00,62.6675,63.6975,62.55,62.6925,67493000
01/08/2022,11:00:00,63.02,63.92,63.02,63.8425,66933000
01/08/2022,12:00:00,63.8275,63.955,63.5,63.6,62840000
01/08/2022,13:00:00,63.6,63.78,63.5675,63.75,48180000
01/08/2022,14:00:00,63.7325,63.8475,62.885,63.045,74792000
01/08/2022,15:00:00,63.0425,63.2525,62.4375,62.4675,57153000
02/08/2022,10:00:00,62.0025,62.0025,62.0025,62.0025,50000
02/08/2022,11:00:00,62,62,60.5,61.4,102634000
02/08/2022,12:00:00,61.415,61.4175,61.175,61.3225,58370000
02/08/2022,13:00:00,61.3075,61.3425,61,61.105,66618000
02/08/2022,14:00:00,61.1125,61.565,61.0025,61.3475,58431000
02/08/2022,15:00:00,61.3575,61.475,60.98,61.0175,48432000
03/08/2022,11:00:00,61.3325,61.7875,60.8025,61.225,44125000
03/08/2022,12:00:00,61.225,61.255,61.1,61.12,32097000
03/08/2022,13:00:00,61.11,61.115,60.715,60.76,46565000
03/08/2022,14:00:00,60.765,61.1675,60.7625,61.1675,17090000
03/08/2022,15:00:00,61.1675,61.3525,61.1,61.14,33884000
04/08/2022,11:00:00,61.3975,61.7,61.005,61.1,73705000
04/08/2022,12:00:00,61.085,61.1525,60.83,61.0075,46611000
