	Open	High	Low	Close	Volume
1986-07-16	0.06179857572644156	0.06343914568424225	0.06179857572644156	0.06343914568424225	9360000
1986-07-17	0.06343913735314838	0.06453347951173782	0.06289228077236365	0.06453347951173782	6940800
1986-07-18	0.06453346586012863	0.06562717879033067	0.06289226746793865	0.06508032232522964	12326400
1986-07-19	0.06453346586012863	0.06562717879033067	0.06289226746793865	0.06508032232522964	12326400
1986-07-20	0.06453346586012863	0.06562717879033067	0.06289226746793865	0.06508032232522964	12326400
1986-07-21	0.06508032232522964	0.06617403525543168	0.06508032232522964	0.06508032232522964	3513600
1986-07-22	0.06508031274430262	0.06726773828268051	0.06508031274430262	0.06726773828268051	10512000
1986-07-23	0.06726775710325503	0.06836147017844955	0.06562718749046326	0.06562718749046326	20793600
1986-07-24	0.06672090519794664	0.06890833150020398	0.06672090519794664	0.06781461834907532	14140800
1986-07-25	0.06781462687003166	0.06890834015858618	0.06781462687003166	0.06836148351430893	20448000
1986-07-26	0.06781462687003166	0.06890834015858618	0.06781462687003166	0.06836148351430893	20448000
1986-07-27	0.06781462687003166	0.06890834015858618	0.06781462687003166	0.06836148351430893	20448000
1986-07-28	0.06836145732288622	0.06836145732288622	0.0667208880186081	0.0667208880186081	11808000
1986-07-29	0.06672089172053271	0.06726774818563372	0.06398660939502761	0.06508032232522964	14054400
1986-07-30	0.0650803204107728	0.0650803204107728	0.06070483982179051	0.06289226561784744	26409600
1986-07-31	0.06289226058314093	0.06343911698837773	0.06234540417790413	0.06234540417790413	15638400
1986-08-01	0.06234544043945543	0.06289229716275677	0.061251726992852765	0.0617985837161541	12902400
1986-08-02	0.06234544043945543	0.06289229716275677	0.061251726992852765	0.0617985837161541	12902400
1986-08-03	0.06234544043945543	0.06289229716275677	0.061251726992852765	0.0617985837161541	12902400
1986-08-04	0.0617985837161541	0.0617985837161541	0.060158013546250104	0.0617985837161541	12441600
1986-08-05	0.061798541371904145	0.06234539772050049	0.0612516850233078	0.0612516850233078	2822400
1986-08-06	0.06125170619804139	0.06179856273568621	0.05961113658510695	0.060704849660396576	18316800
1986-08-07	0.06070487102761567	0.06125172775774598	0.059611157567355036	0.06015801429748535	3657600
1986-08-08	0.06015799312275176	0.06179856273568621	0.06015799312275176	0.060704849660396576	4147200
1986-08-09	0.06015799312275176	0.06179856273568621	0.06015799312275176	0.060704849660396576	4147200
1986-08-10	0.06015799312275176	0.06179856273568621	0.06015799312275176	0.060704849660396576	4147200
1986-08-11	0.061798552719818975	0.06343912206686168	0.061798552719818975	0.06289226561784744	7948800
1986-08-12	0.06289228077236365	0.06453347951173782	0.06289228077236365	0.06453347951173782	9993600
1986-08-13	0.06453346586012863	0.06508032232522964	0.06398660939502761	0.06508032232522964	6883200
1986-08-14	0.06508031871432997	0.06726774445336747	0.06508031871432997	0.0667208880186081	20131200
1986-08-15	0.06672091599920613	0.06726777266329953	0.06617405933511272	0.06699434667825699	6105600
1986-08-16	0.06672091599920613	0.06726777266329953	0.06617405933511272	0.06699434667825699	6105600
1986-08-17	0.06672091599920613	0.06726777266329953	0.06617405933511272	0.06699434667825699	6105600
1986-08-18	0.06699436254485559	0.06726778859465495	0.06617407500743866	0.06617407500743866	12787200
1986-08-19	0.06617407500743866	0.06644750575124746	0.06508036142022237	0.06617407500743866	20390400
1986-08-20	0.06617404402806051	0.06617404402806051	0.06562718749046326	0.06562718749046326	20764800
1986-08-21	0.06562718749046326	0.06672090056565777	0.06562718749046326	0.06562718749046326	49536000
1986-08-22	0.06562719267330729	0.06617404925409201	0.06343913735314838	0.06453347951173782	5760000
1986-08-23	0.06562719267330729	0.06617404925409201	0.06343913735314838	0.06453347951173782	5760000
1986-08-24	0.06562719267330729	0.06617404925409201	0.06343913735314838	0.06453347951173782	5760000
1986-08-25	0.06453347951173782	0.06453347951173782	0.06343913735314838	0.06453347951173782	2419200
1986-08-26	0.06453347836817902	0.06453347836817902	0.06398662179708481	0.06398662179708481	10857600
1986-08-27	0.06398662179708481	0.06453347836817902	0.06343913622898176	0.06398662179708481	9532800
1986-08-28	0.06398662179708481	0.06453347836817902	0.06398662179708481	0.06398662179708481	3427200
1986-08-29	0.0639866023904326	0.06453345879566941	0.06125169136743052	0.06234540417790413	25430400
1986-08-30	0.0639866023904326	0.06453345879566941	0.06125169136743052	0.06234540417790413	25430400
1986-08-31	0.0639866023904326	0.06453345879566941	0.06125169136743052	0.06234540417790413	25430400
1986-09-01	0.0639866023904326	0.06453345879566941	0.06125169136743052	0.06234540417790413	25430400
1986-09-02	0.06234541927333102	0.06234541927333102	0.05988456250692573	0.060704849660396576	5212800
1986-09-03	0.060158000909160236	0.060158000909160236	0.05742371786703071	0.059064287692308426	18316800
1986-09-04	0.06015799680241648	0.06398662179708481	0.06015799680241648	0.06398662179708481	39427200
1986-09-05	0.06398660584481121	0.0667208880186081	0.06343912041319981	0.0667208880186081	26352000
1986-09-06	0.06398660584481121	0.0667208880186081	0.06343912041319981	0.0667208880186081	26352000
1986-09-07	0.06398660584481121	0.0667208880186081	0.06343912041319981	0.0667208880186081	26352000
1986-09-08	0.06672093180104681	0.06726778859465495	0.06617407500743866	0.06617407500743866	9619200
1986-09-09	0.06617402551349157	0.06890830743646392	0.06617402551349157	0.06726773828268051	37526400
1986-09-10	0.06726778859465495	0.0678146453882631	0.06617407500743866	0.06617407500743866	10886400
1986-09-11	0.06617405794434598	0.06672091459694622	0.06343914568424225	0.06343914568424225	35654400
1986-09-12	0.0634391538860581	0.06398663960654334	0.0617985837161541	0.0617985837161541	24451200
1986-09-13	0.0634391538860581	0.06398663960654334	0.0617985837161541	0.0617985837161541	24451200
1986-09-14	0.0634391538860581	0.06398663960654334	0.0617985837161541	0.0617985837161541	24451200
1986-09-15	0.061798552719818975	0.06289226561784744	0.06070483982179051	0.06289226561784744	22492800
1986-09-16	0.06289226561784744	0.06343912206686168	0.061798552719818975	0.06289226561784744	5184000
1986-09-17	0.06289228077236365	0.06562719267330729	0.06234542419157892	0.06453347951173782	8035200
1986-09-18	0.06453346586012863	0.06617403525543168	0.06453346586012863	0.06508032232522964	5356800
1986-09-19	0.06508032232522964	0.06562717879033067	0.06453346586012863	0.06508032232522964	2505600
1986-09-20	0.06508032232522964	0.06562717879033067	0.06453346586012863	0.06508032232522964	2505600
1986-09-21	0.06508032232522964	0.06562717879033067	0.06453346586012863	0.06508032232522964	2505600
1986-09-22	0.06508033609252255	0.06508033609252255	0.06453347951173782	0.06453347951173782	4492800
1986-09-23	0.06453347441526874	0.06617404402806051	0.06453347441526874	0.06562718749046326	5961600
1986-09-24	0.06562716069116643	0.06562716069116643	0.0645334480625969	0.06480687856674194	4780800
1986-09-25	0.06480691865984953	0.06508034463914553	0.06343914568424225	0.06343914568424225	5155200
1986-09-26	0.06343914568424225	0.06398663133394507	0.06289228903164203	0.06343914568424225	2332800
1986-09-27	0.06343914568424225	0.06398663133394507	0.06289228903164203	0.06343914568424225	2332800
1986-09-28	0.06343914568424225	0.06398663133394507	0.06289228903164203	0.06343914568424225	2332800
1986-09-29	0.0634391538860581	0.0634391538860581	0.0617985837161541	0.0617985837161541	6192000
1986-09-30	0.0617985837161541	0.06289229716275677	0.0617985837161541	0.0617985837161541	5184000
1986-10-01	0.061798541371904145	0.06289225406909683	0.06015797232611512	0.0612516850233078	32428800
1986-10-02	0.0612516850233078	0.06234539772050049	0.06070482867471146	0.0612516850233078	22723200
1986-10-03	0.061251726992852765	0.06234544043945543	0.061251726992852765	0.0617985837161541	14716800
1986-10-04	0.061251726992852765	0.06234544043945543	0.061251726992852765	0.0617985837161541	14716800
1986-10-05	0.061251726992852765	0.06234544043945543	0.061251726992852765	0.0617985837161541	14716800
1986-10-06	0.06343912041319981	0.06781460088812685	0.06343912041319981	0.0667208880186081	85334400
1986-10-07	0.06672087425225703	0.06945515586189643	0.06672087425225703	0.06808801740407944	59788800
1986-10-08	0.06808801718130192	0.07082229408798964	0.06726773035409131	0.0700020119547844	119606400
1986-10-09	0.07000200291418185	0.07383062565741427	0.07000200291418185	0.07218942791223526	92563200
1986-10-10	0.07218943330982727	0.07711176892012862	0.07109572072902386	0.07547120004892349	76752000
1986-10-11	0.07218943330982727	0.07711176892012862	0.07109572072902386	0.07547120004892349	76752000
1986-10-12	0.07218943330982727	0.07711176892012862	0.07109572072902386	0.07547120004892349	76752000
1986-10-13	0.07547119440595433	0.07547119440595433	0.07218942791223526	0.07218942791223526	27129600
1986-10-14	0.07273630186012668	0.0738306436220703	0.07273630186012668	0.07328315824270248	12873600
1986-10-15	0.07328317714195835	0.07711180180415847	0.07328317714195835	0.07656494528055191	63532800
1986-10-16	0.07656494528055191	0.07711180180415847	0.07601808875694535	0.07656494528055191	21859200
1986-10-17	0.07656494266877445	0.07929922049952864	0.07656494266877445	0.07875236868858337	124444800
1986-10-18	0.07656494266877445	0.07929922049952864	0.07656494266877445	0.07875236868858337	124444800
1986-10-19	0.07656494266877445	0.07929922049952864	0.07656494266877445	0.07875236868858337	124444800
1986-10-20	0.07875235975317686	0.08039292438788471	0.07711179042446258	0.0792992115020752	43545600
1986-10-21	0.07984605840516229	0.0825803354382515	0.07984605840516229	0.0825803354382515	112377600
1986-10-22	0.0825803354382515	0.08340062230338273	0.08203348378683813	0.0825803354382515	54576000
1986-10-23	0.0825803354382515	0.08312719647767605	0.08176005796113145	0.0825803354382515	70444800
1986-10-24	0.0825803443350884	0.0825803443350884	0.07984606700742038	0.08203349262475967	101376000
1986-10-25	0.0825803443350884	0.0825803443350884	0.07984606700742038	0.08203349262475967	101376000
1986-10-26	0.0825803443350884	0.0825803443350884	0.07984606700742038	0.08203349262475967	101376000
1986-10-27	0.08258036485272899	0.08476842939853668	0.08258036485272899	0.08476842939853668	125654400
1986-10-28	0.08476844758995143	0.08804958753531796	0.08476844758995143	0.08668243885040283	142646400
1986-10-29	0.08668236252441942	0.08695579765344591	0.08312717073060329	0.08422151207923889	53222400
1986-10-30	0.08422155585189642	0.08695584284720054	0.0836747040856435	0.08586212992668152	44380800
1986-10-31	0.08586214247894661	0.08695585555935655	0.08422156816432445	0.08476842939853668	63734400
1986-11-01	0.08586214247894661	0.08695585555935655	0.08422156816432445	0.08476842939853668	63734400
1986-11-02	0.08586214247894661	0.08695585555935655	0.08422156816432445	0.08476842939853668	63734400
1986-11-03	0.0853152378641461	0.08695581134457915	0.0853152378641461	0.08640895038843155	42192000
1986-11-04	0.0864090018527632	0.08969014137983322	0.0864090018527632	0.08969014137983322	54403200
1986-11-05	0.08969010689878393	0.09570616074326377	0.08914324582717008	0.09515929967164993	45100800
1986-11-06	0.09515930489965405	0.09953415616086994	0.0946124531860082	0.097346730530262	72576000
1986-11-07	0.09734673198802452	0.09789359309787185	0.09515930632465998	0.09679988026618958	44323200
1986-11-08	0.09734673198802452	0.09789359309787185	0.09515930632465998	0.09679988026618958	44323200
1986-11-09	0.09734673198802452	0.09789359309787185	0.09515930632465998	0.09679988026618958	44323200
1986-11-10	0.09679990999471778	0.09679990999471778	0.09242441893937507	0.09297128021717072	28684800
1986-11-11	0.09351875633001328	0.09461246933196328	0.09351875633001328	0.09351875633001328	11894400
1986-11-12	0.09351875633001328	0.09570618233391327	0.09242440494312125	0.09351875633001328	34156800
1986-11-13	0.09351871822417858	0.09406556980832242	0.0918775156990551	0.09215094149112701	30211200
1986-11-14	0.0921509929944849	0.09297128021717072	0.09023699260422308	0.09297128021717072	18720000
1986-11-15	0.0921509929944849	0.09297128021717072	0.09023699260422308	0.09297128021717072	18720000
1986-11-16	0.0921509929944849	0.09297128021717072	0.09023699260422308	0.09297128021717072	18720000
1986-11-17	0.09297126613810316	0.09461246933196328	0.09187755313615317	0.09351875633001328	24307200
1986-11-18	0.09351873734884464	0.09406558904482014	0.0885963961482048	0.0885963961482048	59673600
1986-11-19	0.08859638944338365	0.09242437918955243	0.08859638944338365	0.0918775275349617	48729600
1986-11-20	0.09187751779138584	0.09898727387189865	0.09187751779138584	0.09898727387189865	98179200
1986-11-21	0.09953415042374658	0.1033627787474563	0.09953415042374658	0.10226842761039734	91065600
1986-11-22	0.09953415042374658	0.1033627787474563	0.09953415042374658	0.10226842761039734	91065600
1986-11-23	0.09953415042374658	0.1033627787474563	0.09953415042374658	0.10226842761039734	91065600
1986-11-24	0.1022684251429666	0.11101875594673309	0.09898728696534272	0.11047190427780151	173836800
1986-11-25	0.11047194384243142	0.11211250882479266	0.10992508258963445	0.11156565696001053	95788800
1986-11-26	0.11156561700367615	0.11211246867260773	0.11047190427780151	0.11047190427780151	38793600
1986-11-27	0.11156561700367615	0.11211246867260773	0.11047190427780151	0.11047190427780151	38793600
1986-11-28	0.11047190492629062	0.1110187565984323	0.1077376277895591	0.10883133113384247	41328000
1986-11-29	0.11047190492629062	0.1110187565984323	0.1077376277895591	0.10883133113384247	41328000
1986-11-30	0.11047190492629062	0.1110187565984323	0.1077376277895591	0.10883133113384247	41328000
1986-12-01	0.10883138447923045	0.10937824580743623	0.10609710600225	0.10664396733045578	40291200
1986-12-02	0.10719076544046402	0.10937819087875061	0.10719076544046402	0.10719076544046402	28771200
1986-12-03	0.1071908108054883	0.10828452398751012	0.10609709762346647	0.10637052357196808	35164800
1986-12-04	0.106370519393763	0.10883137160964666	0.10555024158047847	0.10773766785860062	42508800
1986-12-05	0.10773762649404138	0.10828447815960732	0.10719076544046402	0.10719076544046402	107510400
1986-12-06	0.10773762649404138	0.10828447815960732	0.10719076544046402	0.10719076544046402	107510400
1986-12-07	0.10773762649404138	0.10828447815960732	0.10719076544046402	0.10719076544046402	107510400
1986-12-08	0.10719080033929178	0.10828451341452258	0.10445652234522203	0.10609708726406097	22665600
1986-12-09	0.10609711880850733	0.106643980202721	0.10500340540809727	0.10555026680231094	16099200
1986-12-10	0.10555024572646327	0.10664395890848509	0.10445653254444143	0.10637052357196808	27590400
1986-12-11	0.1063704785541037	0.10773762649404138	0.10609705272132072	0.10719076544046402	11635200
1986-12-12	0.10719078164179191	0.10719078164179191	0.1033627912402153	0.1033627912402153	25286400
1986-12-13	0.10719078164179191	0.10719078164179191	0.1033627912402153	0.1033627912402153	25286400
1986-12-14	0.10719078164179191	0.10719078164179191	0.1033627912402153	0.1033627912402153	25286400
1986-12-15	0.10336276980117218	0.10390962143596638	0.09898728078603387	0.1006278544664383	50774400
1986-12-16	0.10117472367909006	0.10336278775917881	0.10117472367909006	0.10172158479690552	77299200
1986-12-17	0.10172161683642586	0.10336282031563325	0.10172161683642586	0.10281533002853394	23356800
1986-12-18	0.10281533363296262	0.10390967586047292	0.10226847232372936	0.1036362498998642	12672000
1986-12-19	0.10390966111359938	0.10719080033929178	0.10390966111359938	0.10609708726406097	56592000
1986-12-20	0.10390966111359938	0.10719080033929178	0.10390966111359938	0.10609708726406097	56592000
1986-12-21	0.10390966111359938	0.10719080033929178	0.10390966111359938	0.10609708726406097	56592000
1986-12-22	0.10609705272132072	0.10828447815960732	0.10609705272132072	0.10719076544046402	18316800
1986-12-23	0.10719073124661804	0.10828444361686707	0.10719073124661804	0.10828444361686707	23788800
1986-12-24	0.10828450025275503	0.10828450025275503	0.10773764847561564	0.10801107436418533	7027200
1986-12-25	0.10828450025275503	0.10828450025275503	0.10773764847561564	0.10801107436418533	7027200
1986-12-26	0.10801109379636213	0.10883137160964666	0.10773766785860062	0.10773766785860062	3715200
1986-12-27	0.10801109379636213	0.10883137160964666	0.10773766785860062	0.10773766785860062	3715200
1986-12-28	0.10801109379636213	0.10883137160964666	0.10773766785860062	0.10773766785860062	3715200
1986-12-29	0.10773764277802449	0.10883134627446393	0.1033627912402153	0.1033627912402153	41702400
1986-12-30	0.10336284536640764	0.10500341085816557	0.10226849352402202	0.10445655882358551	25401600
1986-12-31	0.10445655340190087	0.1071908322089174	0.10445655340190087	0.10555026680231094	23356800
1987-01-01	0.10445655340190087	0.1071908322089174	0.10445655340190087	0.10555026680231094	23356800
1987-01-02	0.10555027228076339	0.10664398573794126	0.1039096974009877	0.10445655882358551	12643200
1987-01-03	0.10555027228076339	0.10664398573794126	0.1039096974009877	0.10445655882358551	12643200
